"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"200310","D200310","Hongos del género Agaricus","",4,"2003","","","","","",""
"20031020","D20031020","Conservados provisionalmente, cocidos completamente","",5,"200310","","","","","",""
"20031030","D20031030","Los demás","",5,"200310","","","","","",""
"20032000","D20032000","Trufas","",5,"200320","","","","","",""
"20039000","D20039000","Los demás","",5,"200390","","","","","",""
"2004","D2004","Las demás hortalizas preparadas o conservadas (excepto en vinagre o en ácido acético), congeladas, excepto los productos de la partida 2006","",3,"20","","","","","",""
"200410","D200410","Patatas (papas)","",4,"2004","","","","","",""
"20041010","D20041010","Simplemente cocidas","",5,"200410","","","","","",""
"_2004109","D2004109","Las demás","",,"","","","","","",""
"20041091","D20041091","En forma de harinas, sémolas o copos","",5,"200410","","","","","",""
"20041099","D20041099","Las demás","",5,"200410","","","","","",""
"200490","D200490","Las demás hortalizas y las mezclas de hortalizas","",4,"2004","","","","","",""
"20049010","D20049010","Maíz dulce (Zea mays var. saccharata)","",5,"200490","","","","","",""
"20049030","D20049030","Choucroute, alcaparras y aceitunas","",5,"200490","","","","","",""
"20049050","D20049050","Guisantes (Pisum sativum) y judías verdes","",5,"200490","","","","","",""
"_2004909","D2004909","Las demás, incluidas las mezclas","",,"","","","","","",""
"20049091","D20049091","Cebollas, simplemente cocidas","",5,"200490","","","","","",""
"20049098","D20049098","Las demás","",5,"200490","","","","","",""
"20082019","D20082019","Las demás","",5,"200820","","","","","",""
"_2008203","D2008203","En envases inmediatos con un contenido neto inferior o igual a 1 kg","",,"","","","","","",""
"20082031","D20082031","Con un contenido de azúcares superior al 19 % en peso","",5,"200820","","","","","",""
"20082039","D20082039","Las demás","",5,"200820","","","","","",""
"_200820501","D200820501","Sin alcohol añadido","",,"","","","","","",""
"_200820502","D200820502","Con azúcar añadido, en envases inmediatos con un contenido neto superior a 1 kg","",,"","","","","","",""
"20082051","D20082051","Con un contenido de azúcares superior al 17 % en peso","",5,"200820","","","","","",""
"20082059","D20082059","Las demás","",5,"200820","","","","","",""
"20082071","D20082071","Con un contenido de azúcares superior al 19 % en peso","",5,"200820","","","","","",""
"20082079","D20082079","Las demás","",5,"200820","","","","","",""
"20082090","D20082090","Sin azúcar añadido","",5,"200820","","","","","",""
"200830","D200830","Agrios (cítricos)","",4,"2008","","","","","",""
"_200830101","D200830101","Con alcohol añadido","",,"","","","","","",""
"20083011","D20083011","Con un grado alcohólico másico adquirido inferior o igual a 11,85 % mas","",5,"200830","","","","","",""
"20083019","D20083019","Los demás","",5,"200830","","","","","",""
"_2008303","D2008303","Los demás","",,"","","","","","",""
"20083039","D20083039","Los demás","",5,"200830","","","","","",""
"_200830501","D200830501","Sin alcohol añadido","",,"","","","","","",""
"_200830502","D200830502","Con azúcar añadido, en envases inmediatos con un contenido neto superior a 1 kg","",,"","","","","","",""
"20083051","D20083051","Gajos de toronja y de pomelo","",5,"200830","","","","","",""
"20083059","D20083059","Los demás","",5,"200830","","","","","",""
"_2008307","D2008307","Con azúcar añadido, en envases inmediatos con un contenido neto inferior o igual a 1 kg","",,"","","","","","",""
"20083071","D20083071","Gajos de toronja y de pomelo","",5,"200830","","","","","",""
"20083079","D20083079","Los demás","",5,"200830","","","","","",""
"20083090","D20083090","Sin azúcar añadido","",5,"200830","","","","","",""
"200840","D200840","Peras","",4,"2008","","","","","",""
"_200840101","D200840101","Con alcohol añadido","",,"","","","","","",""
"_200840102","D200840102","En envases inmediatos con un contenido neto superior a 1 kg","",,"","","","","","",""
"_200840103","D200840103","Con un contenido de azúcares superior al 13 % en peso","",,"","","","","","",""
"20084011","D20084011","Con un grado alcohólico másico adquirido inferior o igual a 11,85 % mas","",5,"200840","","","","","",""
"20084019","D20084019","Las demás","",5,"200840","","","","","",""
"_2008402","D2008402","Las demás","",,"","","","","","",""
"20084029","D20084029","Las demás","",5,"200840","","","","","",""
"_2008403","D2008403","En envases inmediatos con un contenido neto inferior o igual a 1 kg","",,"","","","","","",""
"20084031","D20084031","Con un contenido de azúcares superior al 15 % en peso","",5,"200840","","","","","",""
"_200840501","D200840501","Sin alcohol añadido","",,"","","","","","",""
"20089100","D20089100","Palmitos","",5,"200891","","","","","",""
"200892","D200892","Mezclas","",4,"2008","","","","","",""
"_200892101","D200892101","Con alcohol añadido","",,"","","","","","",""
"23099070","D23099070","Sin almidón, fécula, glucosa o jarabe de glucosa, maltodextrina ni jarabe de maltodextrina, pero que contengan productos lácteos","",5,"230990","","","","","",""
"_230990901","D230990901","Los demás","",,"","","","","","",""
"23099091","D23099091","Pulpa de remolacha con melaza añadida","",5,"230990","","","","","",""
"_230990911","D230990911","Los demás","",,"","","","","","",""
"23099095","D23099095","Con un contenido de colincloruro superior o igual al 49 % en peso, en soporte orgánico o inorgánico","",5,"230990","","","","","",""
"23099099","D23099099","Los demás","",5,"230990","","","","","",""
"24","D24","CAPÍTULO 24 - TABACO Y SUCEDÁNEOS DEL TABACO ELABORADOS","",2,"IV","","","","","",""
"25020000","E25020000","Piritas de hierro sin tostar","",5,"250200","","","","","",""
"250300","E250300","Azufre de cualquier clase, excepto el sublimado, el precipitado y el coloidal","",4,"2503","","","","","",""
"25030010","E25030010","Azufre en bruto y azufre sin refinar","",5,"250300","","","","","",""
"25030090","E25030090","Los demás","",5,"250300","","","","","",""
"2504","E2504","Grafito natural","",3,"25","","","","","",""
"25041000","E25041000","En polvo o en escamas","",5,"250410","","","","","",""
"25049000","E25049000","Los demás","",5,"250490","","","","","",""
"2505","E2505","Arenas naturales de cualquier clase, incluso coloreadas, excepto las arenas metalíferas del capítulo 26","",3,"25","","","","","",""
"25051000","E25051000","Arenas silíceas y arenas cuarzosas","",5,"250510","","","","","",""
"25059000","E25059000","Las demás","",5,"250590","","","","","",""
"2506","E2506","Cuarzo (excepto las arenas naturales); cuarcita, incluso desbastada o simplemente troceada, por aserrado o de otro modo, en bloques o en placas cuadradas o rectangulares","",3,"25","","","","","",""
"25061000","E25061000","Cuarzo","",5,"250610","","","","","",""
"25062000","E25062000","Cuarcita","",5,"250620","","","","","",""
"250700","E250700","Caolín y demás arcillas caolínicas, incluso calcinados","",4,"2507","","","","","",""
"25070020","E25070020","Caolín","",5,"250700","","","","","",""
"25070080","E25070080","Las demás arcillas caolínicas","",5,"250700","","","","","",""
"25081000","E25081000","Bentonita","",5,"250810","","","","","",""
"25083000","E25083000","Arcillas refractarias","",5,"250830","","","","","",""
"25084000","E25084000","Las demás arcillas","",5,"250840","","","","","",""
"25085000","E25085000","Andalucita, cianita y silimanita","",5,"250850","","","","","",""
"25086000","E25086000","Mullita","",5,"250860","","","","","",""
"25087000","E25087000","Tierras de chamota o de dinas","",5,"250870","","","","","",""
"25090000","E25090000","Creta","",5,"250900","","","","","",""
"_2933610","F2933610","Compuestos cuya estructura contenga ciclo triazina, incluso hidrogenado, sin condensar","",,"","","","","","",""
"29336100","F29336100","Melamina","",5,"293361","","","","","",""
"293369","F293369","Los demás","",4,"2933","","","","","",""
"29336940","F29336940","Metenamina (DCI) (hexametilentetramina); 2,6-Di-terc-butil-4-[4,6-bis(octiltio)-1,3,5-triazina-2-ilamino]fenol","",5,"293369","","","","","",""
"29336980","F29336980","Los demás","",5,"293369","","","","","",""
"_2933710","F2933710","Lactamas","",,"","","","","","",""
"29337100","F29337100","6-Hexanolactama (épsilon-caprolactama)","",5,"293371","","","","","",""
"29337200","F29337200","Clobazam (DCI) y metiprilona (DCI)","",5,"293372","","","","","",""
"29337900","F29337900","Las demás lactamas","",5,"293379","","","","","",""
"29339110","F29339110","Clorodiazepóxido (DCI)","",5,"293391","","","","","",""
"29339190","F29339190","Los demás","",5,"293391","","","","","",""
"293399","F293399","Los demás","",4,"2933","","","","","",""
"29339920","F29339920","Indol, 3-metilindol (escatol), 6-alil-6,7-dihidro-5H-dibenzo[c,e]azepina (azapetina); fenindamina (DCI); sales de estos productos; clorhidrato de imipramina (DCIM)","",5,"293399","","","","","",""
"29339950","F29339950","2,4-Di-terc-butil-6-(5-clorobenzotriazol-2-il)fenol","",5,"293399","","","","","",""
"29339980","F29339980","Los demás","",5,"293399","","","","","",""
"2934","F2934","Ácidos nucleicos y sus sales, aunque no sean de constitución química definida; los demás compuestos heterocíclicos","",3,"29","","","","","",""
"29341000","F29341000","Compuestos  cuya estructura contenga ciclo tiazol, incluso hidrogenado, sin condensar","",5,"293410","","","","","",""
"28499090","F28499090","Los demás","",5,"284990","","","","","",""
"285000","F285000","Hidruros, nitruros, aziduros (azidas), siliciuros y boruros, aunque no sean de constitución química definida, excepto los compuestos que consistan igualmente en carburos de la partida 2849","",4,"2850","","","","","",""
"28500020","F28500020","Hidruros y nitruros","",5,"285000","","","","","",""
"28500060","F28500060","Aziduros (azidas); siliciuros","",5,"285000","","","","","",""
"28500090","F28500090","Boruros","",5,"285000","","","","","",""
"28520000","F28520000","Compuestos inorgánicos u orgánicos, de mercurio, excepto las amalgamas","",5,"285200","","","","","",""
"285300","F285300","Los demás compuestos inorgánicos (incluida el agua destilada, de conductibilidad o del mismo grado de pureza); aire líquido, aunque se le hayan eliminado los gases nobles; aire comprimido; amalgamas (excepto las de metal precioso)","",4,"2853","","","","","",""
"28530010","F28530010","Agua destilada, de conductibilidad o del mismo grado de pureza","",5,"285300","","","","","",""
"28530030","F28530030","Aire líquido, aunque se le hayan eliminado los gases nobles; aire comprimido","",5,"285300","","","","","",""
"28530050","F28530050","Cloruro de cianógeno","",5,"285300","","","","","",""
"28530090","F28530090","Los demás","",5,"285300","","","","","",""
"29","F29","CAPÍTULO 29 - PRODUCTOS QUÍMICOS ORGÁNICOS","",2,"VI","","","","","",""
"_290","F290","I. HIDROCARBUROS Y SUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS O NITROSADOS","",,"","","","","","",""
"29011000","F29011000","Saturados","",5,"290110","","","","","",""
"_2901210","F2901210","No saturados","",,"","","","","","",""
"29012100","F29012100","Etileno","",5,"290121","","","","","",""
"29012200","F29012200","Propeno (propileno)","",5,"290122","","","","","",""
"29012300","F29012300","Buteno (butileno) y sus isómeros","",5,"290123","","","","","",""
"29012900","F29012900","Los demás","",5,"290129","","","","","",""
"2902","F2902","Hidrocarburos cíclicos","",3,"29","","","","","",""
"_2902110","F2902110","Ciclánicos, ciclénicos o cicloterpénicos","",,"","","","","","",""
"29021100","F29021100","Ciclohexano","",5,"290211","","","","","",""
"29021900","F29021900","Los demás","",5,"290219","","","","","",""
"29023000","F29023000","Tolueno","",5,"290230","","","","","",""
"_2902410","F2902410","Xilenos","",,"","","","","","",""
"29024100","F29024100","o-Xileno","",5,"290241","","","","","",""
"29024200","F29024200","m-Xileno","",5,"290242","","","","","",""
"29024300","F29024300","p-Xileno","",5,"290243","","","","","",""
"29024400","F29024400","Mezclas de isómeros del xileno","",5,"290244","","","","","",""
"29026000","F29026000","Etilbenceno","",5,"290260","","","","","",""
"29027000","F29027000","Cumeno","",5,"290270","","","","","",""
"29029000","F29029000","Los demás","",5,"290290","","","","","",""
"2903","F2903","Derivados halogenados de los hidrocarburos","",3,"29","","","","","",""
"29031100","F29031100","Clorometano (cloruro de metilo) y cloroetano (cloruro de etilo)","",5,"290311","","","","","",""
"29031200","F29031200","Diclorometano (cloruro de metileno)","",5,"290312","","","","","",""
"29031400","F29031400","Tetracloruro de carbono","",5,"290314","","","","","",""
