"COD","CODINTEGR","TITULO","NIVEL","TITABREV","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"44730","444730","Revolvers, pistols, other firearms and similar devices; other arms",5,"","4473","","","","","",
"4474","44474","Bombs, grenades, torpedoes, mines, missiles and similar munitions of war and parts thereof; cartridges and other ammunition and projectiles and parts thereof, including shot and cartridge wads",4,"","447","","","","","",
"44740","444740","Bombs, grenades, torpedoes, mines, missiles and similar munitions of war and parts thereof; cartridges and other ammunition and projectiles and parts thereof, including shot and cartridge wads",5,"","4474","","","","","",
"4475","44475","Swords, cutlasses, bayonets, lances and similar arms and parts thereof and scabbards and sheaths therefor",4,"","447","","","","","",
"44750","444750","Swords, cutlasses, bayonets, lances and similar arms and parts thereof and scabbards and sheaths therefor",5,"","4475","","","","","",
"4476","44476","Parts of military weapons and other arms",4,"","447","","","","","",
"44760","444760","Parts of military weapons and other arms",5,"","4476","","","","","",
"448","4448","Domestic appliances and parts thereof",3,"","44","","","","","",
"4481","44481","Domestic electric appliances; non-electric refrigerators and clothes drying machines",4,"","448","","","","","",
"44811","444811","Refrigerators and freezers, household type, electric or non-electric",5,"","4481","","","","","",
"44812","444812","Dishwashing machines and clothes or linen washing or drying machines, household type, electric or non-electric",5,"","4481","","","","","",
"44813","444813","Electric blankets",5,"","4481","","","","","",
"44814","444814","Household sewing machines",5,"","4481","","","","","",
"44815","444815","Fans and ventilating or recycling hoods of the domestic type",5,"","4481","","","","","",
"44816","444816","Other small electric domestic appliances (including vacuum cleaners, kitchen waste disposers, food mixers, shavers, hair dryers, smoothing irons, coffee makers and toasters)",5,"","4481","","","","","",
"44817","444817","Electric instantaneous or storage water heaters and immersion heaters; electric space heating apparatus and soil heating apparatus; ovens; cookers, cooking plates, boiling rings, grillers and roasters",5,"","4481","","","","","",
"44818","444818","Electric heating resistors, except of carbon",5,"","4481","","","","","",
"4482","44482","Domestic cooking and heating equipment, non-electric",4,"","448","","","","","",
"44821","444821","Cooking appliances and plate warmers, non-electric, domestic, of iron or steel",5,"","4482","","","","","",
"44822","444822","Stoves, grates, braziers and similar non-electric domestic appliances (other than cooking appliances and plate warmers) of iron or steel",5,"","4482","","","","","",
"44823","444823","Radiators for central heating, not electrically heated, of iron or steel",5,"","4482","","","","","",
"44824","444824","Air heaters and hot air distributors, not electrically heated, incorporating a motor-driven fan or blower, of iron or steel",5,"","4482","","","","","",
"44825","444825","Central heating boilers, for producing hot water or low pressure steam",5,"","4482","","","","","",
"44826","444826","Water heaters, instantaneous or storage, non-electric",5,"","4482","","","","","",
"4483","44483","Parts for the goods of classes 4481 and 4482 (except subclass 44814)",4,"","448","","","","","",
"44831","444831","Parts of the following appliances: electromechanical domestic appliances, shavers and hairclippers, with self-contained electric motor; electric instantaneous or storage water heaters, immersion heaters, space heating apparatus and soil heating apparatus; electro-thermic hair-dressing apparatus and hand dryers; electric smoothing irons; other electro-thermic appliances of a kind used for domestic purposes",5,"","4483","","","","","",
"44832","444832","Parts of stoves, ranges, grates, cookers, barbecues, braziers, gas-rings, plate-warmers and similar non-electric domestic appliances, of iron or steel",5,"","4483","","","","","",
"44833","444833","Parts of central heating boilers for producing hot water or low pressure steam",5,"","4483","","","","","",
"449","4449","Other special-purpose machinery and parts thereof",3,"","44","","","","","",
"4491","44491","Other special-purpose machinery",4,"","449","","","","","",
"44911","444911","Centrifugal clothes driers",5,"","4491","","","","","",
"44912","444912","Dryers for wood, paper pulp, paper or paperboard and for other materials except agriculture products",5,"","4491","","","","","",
"44913","444913","Machinery for making pulp of fibrous cellulosic material or for making or finishing paper or paperboard; machinery (except bookbinding machinery) for making up paper pulp, paper or paperboard",5,"","4491","","","","","",
"44914","444914","Bookbinding machinery; machinery for type-setting and the like; printing machinery and machines for uses ancillary to printing (except office type sheet-fed offset printing machinery)",5,"","4491","","","","","",
"44915","444915","Machinery n.e.c. for working rubber or plastics or for the manufacture of products from these materials",5,"","4491","","","","","",
"44916","444916","Moulding boxes for metal foundry; mould bases; moulding patterns; moulds for metal (except ingot moulds), metal carbides, glass, mineral materials, rubber or plastics",5,"","4491","","","","","",
"44917","444917","Stand-alone photocopiers, printers and facsimile machines",5,"","4491","","","","","",
"44918","444918","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",5,"","4491","","","","","",
"44919","444919","Special-purpose machinery n.e.c. (including machinery for isotopic separation, machines for assembling electric lamps in glass envelopes, machines for manufacturing glassware and rope making machines)",5,"","4491","","","","","",
"4949","44949","Other vessels for pleasure or sports; rowing boats and canoes",4,"","494","","","","","",
"49490","449490","Other vessels for pleasure or sports; rowing boats and canoes",5,"","4949","","","","","",
"495","4495","Railway and tramway locomotives and rolling stock, and parts thereof",3,"","49","","","","","",
"4951","44951","Rail locomotives and locomotive tenders",4,"","495","","","","","",
"49511","449511","Rail locomotives powered from an external source of electricity",5,"","4951","","","","","",
"49512","449512","Diesel-electric locomotives",5,"","4951","","","","","",
"49519","449519","Other rail locomotives; locomotive tenders",5,"","4951","","","","","",
"4952","44952","Self-propelled railway or tramway coaches, vans and trucks (except maintenance or service vehicles)",4,"","495","","","","","",
"49520","449520","Self-propelled railway or tramway coaches, vans and trucks (except maintenance or service vehicles)",5,"","4952","","","","","",
"4953","44953","Other rolling stock; railway or tramway track fixtures and fittings; mechanical traffic control equipment for transport facilities",4,"","495","","","","","",
"49531","449531","Railway or tramway maintenance or service vehicles, whether or not self-propelled",5,"","4953","","","","","",
"49532","449532","Railway or tramway passenger coaches, not self-propelled; luggage vans, post office coaches and other special-purpose railway or tramway coaches, not self-propelled (except maintenance or service vehicles)",5,"","4953","","","","","",
"49533","449533","Railway or tramway goods vans and wagons, not self-propelled",5,"","4953","","","","","",
"4954","44954","Parts of railway or tramway locomotives or rolling stock; railway or tramway track fixtures and fittings, and parts thereof; mechanical (including electromechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields, and parts thereof",4,"","495","","","","","",
